from_stop_id,from_trip_id,to_stop_id,to_trip_id,transfer_type
NSR:Quay:74337,ATB:ServiceJourney:452_241205091488553_4,NSR:Quay:74337,ATB:ServiceJourney:451_241205091486237_6,1
NSR:Quay:75607,ATB:ServiceJourney:1_250131110658382_6102,NSR:Quay:75607,ATB:ServiceJourney:72_250228142140826_6038,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085383045_7033,NSR:Quay:72888,ATB:ServiceJourney:82_250203085191397_7034,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577742_212,NSR:Quay:72946,ATB:ServiceJourney:46_240516085572912_84,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577569_87,NSR:Quay:74982,ATB:ServiceJourney:44_241113104123713_18,1
NSR:Quay:79400,ATB:ServiceJourney:7419_250212077045601_1,NSR:Quay:79400,ATB:ServiceJourney:7424_241205091487884_1,
NSR:Quay:72946,ATB:ServiceJourney:1_250131110658352_6042,NSR:Quay:72946,ATB:ServiceJourney:78_250131110656311_6024,1
NSR:Quay:103021,ATB:ServiceJourney:722_241205091486491_17,NSR:Quay:103021,ATB:ServiceJourney:5533_241205091486750_1,1
NSR:Quay:72946,ATB:ServiceJourney:2_241025073162600_7094,NSR:Quay:72946,ATB:ServiceJourney:78_240516085573084_7060,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577296_6055,NSR:Quay:72888,ATB:ServiceJourney:82_241107118796119_6057,1
NSR:Quay:74649,ATB:ServiceJourney:350_241021121642269_2,NSR:Quay:74649,ATB:ServiceJourney:311_241021121642520_1,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084167376_7082,NSR:Quay:72946,ATB:ServiceJourney:78_250113084170791_7016,1
NSR:Quay:71347,ATB:ServiceJourney:595_241021121640004_7001,NSR:Quay:73821,ATB:ServiceJourney:452_241021121642240_7004,1
NSR:Quay:74804,ATB:ServiceJourney:460_250212077045666_1,NSR:Quay:74804,ATB:ServiceJourney:410_250212077044888_5,1
NSR:Quay:73246,ATB:ServiceJourney:5707_250212077046282_6,NSR:Quay:73246,ATB:ServiceJourney:5209_250212077046239_26,1
NSR:Quay:597,ATB:ServiceJourney:690_241205091488085_5,NSR:Quay:597,ATB:ServiceJourney:610_241021121640105_18,1
NSR:Quay:72946,ATB:ServiceJourney:1_250131110658322_96,NSR:Quay:72946,ATB:ServiceJourney:46_240516085572894_40,1
NSR:Quay:78715,ATB:ServiceJourney:7312_241205091486643_2,NSR:Quay:78717,ATB:ServiceJourney:7311_250212077045889_2,1
NSR:Quay:73032,ATB:ServiceJourney:3_250113084171273_104,NSR:Quay:73032,ATB:ServiceJourney:42_250113084171014_103,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577426_6027,NSR:Quay:75658,ATB:ServiceJourney:79_241113103920785_6012,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577268_117,NSR:Quay:72888,ATB:ServiceJourney:82_250131110662944_136,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577622_6077,NSR:Quay:74982,ATB:ServiceJourney:44_241113104124021_6020,1
NSR:Quay:75172,ATB:ServiceJourney:75_250131110663093_20,NSR:Quay:75172,ATB:ServiceJourney:76_241007087179086_12,1
NSR:Quay:78617,ATB:ServiceJourney:640_241205091488259_15,NSR:Quay:78617,ATB:ServiceJourney:7507_241205091486911_2,1
NSR:Quay:75607,ATB:ServiceJourney:1_240516085577873_7050,NSR:Quay:75607,ATB:ServiceJourney:72_240516085574470_7014,1
NSR:Quay:75658,ATB:ServiceJourney:1_250131110658013_6163,NSR:Quay:75658,ATB:ServiceJourney:79_250131110663269_6058,1
NSR:Quay:71982,ATB:ServiceJourney:1_240516085577823_6014,NSR:Quay:71982,ATB:ServiceJourney:74_240516085572807_6002,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577606_6047,NSR:Quay:74982,ATB:ServiceJourney:44_241113104124267_6010,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577277_7011,NSR:Quay:72888,ATB:ServiceJourney:82_241107118767867_7018,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084172012_7052,NSR:Quay:72946,ATB:ServiceJourney:46_250113084171424_7014,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085385076_45,NSR:Quay:72888,ATB:ServiceJourney:82_250203085181671_54,1
NSR:Quay:80162,ATB:ServiceJourney:7307_241205091486637_2,NSR:Quay:80162,ATB:ServiceJourney:7206_250212077045576_4,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577376_229,NSR:Quay:74982,ATB:ServiceJourney:44_241113104123496_60,1
NSR:Quay:72946,ATB:ServiceJourney:2_241025073161860_7018,NSR:Quay:72946,ATB:ServiceJourney:46_240516085572950_7002,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577576_101,NSR:Quay:75658,ATB:ServiceJourney:79_241113103922454_24,1
NSR:Quay:75607,ATB:ServiceJourney:1_250131110658325_102,NSR:Quay:75607,ATB:ServiceJourney:72_250228142140533_28,1
NSR:Quay:71982,ATB:ServiceJourney:1_250131110658425_6014,NSR:Quay:71982,ATB:ServiceJourney:74_240516085572807_6002,1
NSR:Quay:74982,ATB:ServiceJourney:1_250131110658057_7061,NSR:Quay:74982,ATB:ServiceJourney:44_250131110663484_7022,1
NSR:Quay:74037,ATB:ServiceJourney:75_250131110663119_6014,NSR:Quay:74037,ATB:ServiceJourney:77_241111133700500_6015,1
NSR:Quay:75607,ATB:ServiceJourney:1_240516085577835_6144,NSR:Quay:75607,ATB:ServiceJourney:72_240516085575685_6052,1
NSR:Quay:71982,ATB:ServiceJourney:1_250131110658327_106,NSR:Quay:71982,ATB:ServiceJourney:73_250131110656016_20,1
NSR:Quay:105818,ATB:ServiceJourney:733_241205091486499_3,NSR:Quay:105818,ATB:ServiceJourney:7310_241205091486642_5,1
NSR:Quay:102047,ATB:ServiceJourney:670_241021121640189_6005,NSR:Quay:102047,ATB:ServiceJourney:311_241021121642503_6014,
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577276_7007,NSR:Quay:72888,ATB:ServiceJourney:82_241107118767789_7014,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084167334_6004,NSR:Quay:72946,ATB:ServiceJourney:78_250113084170765_6002,1
NSR:Quay:75658,ATB:ServiceJourney:1_250113084170808_121,NSR:Quay:75658,ATB:ServiceJourney:79_250211157293975_42,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085379326_6007,NSR:Quay:72888,ATB:ServiceJourney:82_250203085184805_6010,1
NSR:Quay:75607,ATB:ServiceJourney:1_250113084167301_42,NSR:Quay:75607,ATB:ServiceJourney:72_250211072238620_18,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577400_6135,NSR:Quay:75658,ATB:ServiceJourney:79_241113103922107_6048,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085384828_13,NSR:Quay:72888,ATB:ServiceJourney:82_250203085197829_21,1
NSR:Quay:77902,ATB:ServiceJourney:741_241205091486362_1,NSR:Quay:77902,ATB:ServiceJourney:635_241205091488262_13,1
NSR:Quay:74037,ATB:ServiceJourney:77_241111133697340_6008,NSR:Quay:74037,ATB:ServiceJourney:75_241111133508535_6009,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577557_63,NSR:Quay:74982,ATB:ServiceJourney:44_250131110663513_10,1
NSR:Quay:74037,ATB:ServiceJourney:77_250113084169220_4,NSR:Quay:74037,ATB:ServiceJourney:75_250113084170672_17,1
NSR:Quay:74037,ATB:ServiceJourney:76_241007087179123_6002,NSR:Quay:74037,ATB:ServiceJourney:75_241111133508553_6011,1
NSR:Quay:71982,ATB:ServiceJourney:1_250113084167322_88,NSR:Quay:71982,ATB:ServiceJourney:74_250113084169174_24,1
NSR:Quay:74982,ATB:ServiceJourney:1_250131110658060_7067,NSR:Quay:74982,ATB:ServiceJourney:41_250131110660673_7028,1
NSR:Quay:75607,ATB:ServiceJourney:1_240516085577817_6002,NSR:Quay:75607,ATB:ServiceJourney:72_240516085572613_6002,1
NSR:Quay:74982,ATB:ServiceJourney:1_250113084167422_69,NSR:Quay:74982,ATB:ServiceJourney:44_250113084169719_22,1
NSR:Quay:78378,ATB:ServiceJourney:7306_241205091486636_3,NSR:Quay:78378,ATB:ServiceJourney:7321_241205091486347_7,1
NSR:Quay:71982,ATB:ServiceJourney:1_240516085577725_106,NSR:Quay:71982,ATB:ServiceJourney:73_240516085572772_20,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577786_6114,NSR:Quay:72946,ATB:ServiceJourney:46_240516085572940_6046,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577452_7055,NSR:Quay:75658,ATB:ServiceJourney:79_241113103921322_7024,1
NSR:Quay:78082,ATB:ServiceJourney:7302_241205091486611_9,NSR:Quay:78082,ATB:ServiceJourney:7341_241205091487763_21,1
NSR:Quay:75607,ATB:ServiceJourney:1_240516085577648_50,NSR:Quay:75607,ATB:ServiceJourney:72_240516085572627_16,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085380134_7017,NSR:Quay:72888,ATB:ServiceJourney:82_250203085187437_7018,1
NSR:Quay:74037,ATB:ServiceJourney:78_250113084170725_20,NSR:Quay:74037,ATB:ServiceJourney:75_250113084170674_45,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084170811_104,NSR:Quay:72946,ATB:ServiceJourney:77_250113084169229_28,1
NSR:Quay:71982,ATB:ServiceJourney:1_250131110658389_6116,NSR:Quay:71982,ATB:ServiceJourney:74_250131110656060_6022,1
NSR:Quay:76289,ATB:ServiceJourney:784_250212077045700_4,NSR:Quay:76289,ATB:ServiceJourney:665_241021121640194_2,1
NSR:Quay:71209,ATB:ServiceJourney:2_250120155427617_7076,NSR:Quay:71209,ATB:ServiceJourney:40_250204177758899_7033,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577332_6011,NSR:Quay:72888,ATB:ServiceJourney:82_241107118766863_6014,1
NSR:Quay:74982,ATB:ServiceJourney:1_250131110658073_7093,NSR:Quay:74982,ATB:ServiceJourney:44_250131110663499_7038,1
NSR:Quay:73666,ATB:ServiceJourney:83_240516085572253_3,NSR:Quay:73666,ATB:ServiceJourney:72_250228142140498_4,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085384828_13,NSR:Quay:72888,ATB:ServiceJourney:82_250203085191175_22,1
NSR:Quay:76289,ATB:ServiceJourney:783_241205091487792_1,NSR:Quay:76289,ATB:ServiceJourney:680_250212077047508_7,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577304_7029,NSR:Quay:72888,ATB:ServiceJourney:82_241107118795622_7035,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577804_224,NSR:Quay:72946,ATB:ServiceJourney:46_240923127734580_88,1
NSR:Quay:105818,ATB:ServiceJourney:733_241205091486500_5,NSR:Quay:105818,ATB:ServiceJourney:7312_241205091486646_3,1
NSR:Quay:73482,ATB:ServiceJourney:80_240516085574394_2,NSR:Quay:73482,ATB:ServiceJourney:10_250131110659458_8,1
NSR:Quay:103507,ATB:ServiceJourney:680_241021121641979_21,NSR:Quay:103507,ATB:ServiceJourney:490_241205091489237_5,1
NSR:Quay:74648,ATB:ServiceJourney:311_241021121642556_42,NSR:Quay:74648,ATB:ServiceJourney:310_241021121639168_34,1
NSR:Quay:102047,ATB:ServiceJourney:311_250212077048042_6001,NSR:Quay:102047,ATB:ServiceJourney:670_241021121640182_6002,
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577469_7089,NSR:Quay:74982,ATB:ServiceJourney:44_241113104123145_7036,1
NSR:Quay:71209,ATB:ServiceJourney:2_250113084172060_7072,NSR:Quay:71209,ATB:ServiceJourney:40_250204177758896_7031,1
NSR:Quay:74037,ATB:ServiceJourney:77_241111133697930_6016,NSR:Quay:74037,ATB:ServiceJourney:75_241111133507202_6015,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577603_6041,NSR:Quay:74982,ATB:ServiceJourney:44_250131110663529_6008,1
NSR:Quay:76176,ATB:ServiceJourney:784_241205091489234_55,NSR:Quay:76176,ATB:ServiceJourney:7807_241205091486924_5,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084167309_26,NSR:Quay:72946,ATB:ServiceJourney:77_250113084169193_8,1
NSR:Quay:73589,ATB:ServiceJourney:75_241111133505726_12,NSR:Quay:73589,ATB:ServiceJourney:78_240516085573126_69,1
NSR:Quay:76293,ATB:ServiceJourney:7702_250212077047155_2,NSR:Quay:77344,ATB:ServiceJourney:7705_241205091487961_2,
NSR:Quay:74037,ATB:ServiceJourney:77_250113084169228_26,NSR:Quay:74037,ATB:ServiceJourney:75_250113084170646_57,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577375_227,NSR:Quay:75658,ATB:ServiceJourney:79_250131110663296_64,1
NSR:Quay:75607,ATB:ServiceJourney:1_250131110658404_4,NSR:Quay:75607,ATB:ServiceJourney:72_250228142140480_2,1
NSR:Quay:597,ATB:ServiceJourney:690_241205091486060_3,NSR:Quay:597,ATB:ServiceJourney:611_241021121639807_8,1
NSR:Quay:75172,ATB:ServiceJourney:75_241111133505793_20,NSR:Quay:75172,ATB:ServiceJourney:76_241007087179086_12,1
NSR:Quay:71347,ATB:ServiceJourney:595_241021121640003_13,NSR:Quay:73821,ATB:ServiceJourney:452_241021121642248_8,1
NSR:Quay:75607,ATB:ServiceJourney:1_240516085577820_6008,NSR:Quay:75607,ATB:ServiceJourney:72_240516085572614_6004,1
NSR:Quay:72946,ATB:ServiceJourney:2_250113084167484_52,NSR:Quay:72946,ATB:ServiceJourney:78_250113084170758_16,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084167288_68,NSR:Quay:72946,ATB:ServiceJourney:77_250113084169222_20,1
NSR:Quay:71982,ATB:ServiceJourney:1_240516085577685_152,NSR:Quay:71982,ATB:ServiceJourney:73_240516085572776_28,1
NSR:Quay:74037,ATB:ServiceJourney:75_250131110663099_24,NSR:Quay:74037,ATB:ServiceJourney:77_241111133700313_35,1
NSR:Quay:72660,ATB:ServiceJourney:591_241205091486284_16,NSR:Quay:72660,ATB:ServiceJourney:452_241205091488547_7004,1
NSR:Quay:597,ATB:ServiceJourney:695_250228115419577_8,NSR:Quay:597,ATB:ServiceJourney:612_241205091486027_5,1
NSR:Quay:71982,ATB:ServiceJourney:1_250131110658274_36,NSR:Quay:71982,ATB:ServiceJourney:73_250131110656010_8,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577123_6015,NSR:Quay:72888,ATB:ServiceJourney:82_241107118795849_6017,1
NSR:Quay:71422,ATB:ServiceJourney:340_241021121639271_23,NSR:Quay:71422,ATB:ServiceJourney:311_241021121642483_53,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577321_101,NSR:Quay:72888,ATB:ServiceJourney:82_241107118792908_117,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577547_6129,NSR:Quay:75658,ATB:ServiceJourney:79_241113103920981_6046,1
NSR:Quay:76388,ATB:ServiceJourney:665_250212077045767_4,NSR:Quay:76388,ATB:ServiceJourney:7814_250212077046195_7,1
NSR:Quay:75172,ATB:ServiceJourney:76_250113084170592_3,NSR:Quay:75172,ATB:ServiceJourney:75_250113084170672_17,1
NSR:Quay:74037,ATB:ServiceJourney:77_241111133697930_6016,NSR:Quay:74037,ATB:ServiceJourney:75_250131110663130_6015,1
NSR:Quay:74037,ATB:ServiceJourney:75_241111133506868_7002,NSR:Quay:74037,ATB:ServiceJourney:77_241111133700520_7001,1
NSR:Quay:75658,ATB:ServiceJourney:1_250113084167403_39,NSR:Quay:75658,ATB:ServiceJourney:79_250117151694670_12,1
NSR:Quay:71982,ATB:ServiceJourney:2_250113084172086_7020,NSR:Quay:71982,ATB:ServiceJourney:74_250113084169191_7002,1
NSR:Quay:74982,ATB:ServiceJourney:1_250113084169922_6077,NSR:Quay:74982,ATB:ServiceJourney:41_250113084169956_6042,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084167362_6060,NSR:Quay:72946,ATB:ServiceJourney:46_250113084172315_6022,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577448_7047,NSR:Quay:75658,ATB:ServiceJourney:79_241113103921300_7020,1
NSR:Quay:74037,ATB:ServiceJourney:77_241111133699246_36,NSR:Quay:74037,ATB:ServiceJourney:75_250131110663155_33,1
NSR:Quay:74337,ATB:ServiceJourney:451_241205091486250_1,NSR:Quay:74337,ATB:ServiceJourney:452_241205091488553_4,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577447_7045,NSR:Quay:74982,ATB:ServiceJourney:44_241113104123248_7014,1
NSR:Quay:76289,ATB:ServiceJourney:680_241021121641957_14,NSR:Quay:76289,ATB:ServiceJourney:785_241205091486092_7,1
NSR:Quay:79493,ATB:ServiceJourney:762_241205091486404_10,NSR:Quay:79493,ATB:ServiceJourney:660_241021121641700_33,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577595_211,NSR:Quay:75658,ATB:ServiceJourney:79_241113103920558_82,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577462_7075,NSR:Quay:75658,ATB:ServiceJourney:79_241113103922592_7034,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577302_7021,NSR:Quay:72888,ATB:ServiceJourney:82_241107118767951_7028,1
NSR:Quay:74982,ATB:ServiceJourney:1_250113084167436_6053,NSR:Quay:74982,ATB:ServiceJourney:41_250113084169967_6030,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577690_172,NSR:Quay:72946,ATB:ServiceJourney:77_241111133698670_32,1
NSR:Quay:75658,ATB:ServiceJourney:1_250131110658076_7099,NSR:Quay:75658,ATB:ServiceJourney:79_250131110663321_7046,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577762_6066,NSR:Quay:72946,ATB:ServiceJourney:46_240516085572932_6030,1
NSR:Quay:75172,ATB:ServiceJourney:76_241007087179556_11,NSR:Quay:75172,ATB:ServiceJourney:75_250131110663140_21,1
NSR:Quay:74803,ATB:ServiceJourney:310_241021121642930_72,NSR:Quay:74814,ATB:ServiceJourney:470_250212077048766_10,1
NSR:Quay:71982,ATB:ServiceJourney:1_240516085577700_56,NSR:Quay:71982,ATB:ServiceJourney:74_240516085572792_8,1
NSR:Quay:71209,ATB:ServiceJourney:2_250113084167609_7084,NSR:Quay:71209,ATB:ServiceJourney:40_250204177758906_7037,1
NSR:Quay:71982,ATB:ServiceJourney:1_240516085577857_7018,NSR:Quay:71982,ATB:ServiceJourney:74_240516085572823_7004,1
NSR:Quay:72946,ATB:ServiceJourney:1_250131110658424_6012,NSR:Quay:72946,ATB:ServiceJourney:46_240516085572922_6010,1
NSR:Quay:71982,ATB:ServiceJourney:1_240516085577887_7078,NSR:Quay:71982,ATB:ServiceJourney:74_240516085572833_7024,1
NSR:Quay:76289,ATB:ServiceJourney:695_241205091486201_27,NSR:Quay:76289,ATB:ServiceJourney:680_241021121641979_21,1
NSR:Quay:80162,ATB:ServiceJourney:7307_241205091486637_2,NSR:Quay:80162,ATB:ServiceJourney:723_241205091486223_2,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577129_6023,NSR:Quay:72888,ATB:ServiceJourney:82_241107118801207_6025,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577384_245,NSR:Quay:74982,ATB:ServiceJourney:44_241113104123460_66,1
NSR:Quay:78944,ATB:ServiceJourney:7315_241205091488101_11,NSR:Quay:78944,ATB:ServiceJourney:7314_250521141878076_21,
NSR:Quay:72888,ATB:ServiceJourney:71_250203085379776_6039,NSR:Quay:72888,ATB:ServiceJourney:82_250203085197618_6041,1
NSR:Quay:75607,ATB:ServiceJourney:1_240516085577845_6170,NSR:Quay:75607,ATB:ServiceJourney:72_240516085575698_6064,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577450_7051,NSR:Quay:74982,ATB:ServiceJourney:41_240912065856280_7020,1
NSR:Quay:71982,ATB:ServiceJourney:1_250131110658303_58,NSR:Quay:71982,ATB:ServiceJourney:73_250131110656012_12,1
NSR:Quay:78355,ATB:ServiceJourney:640_250212077047465_15,NSR:Quay:78617,ATB:ServiceJourney:7507_241205091486911_2,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577667_16,NSR:Quay:72946,ATB:ServiceJourney:216_240516085575311_8,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577267_6005,NSR:Quay:72888,ATB:ServiceJourney:82_241107118792512_6007,1
NSR:Quay:77729,ATB:ServiceJourney:7415_250212077045940_4,NSR:Quay:77729,ATB:ServiceJourney:7412_241205091486696_7,1
NSR:Quay:77158,ATB:ServiceJourney:7903_250212077045826_2,NSR:Quay:77158,ATB:ServiceJourney:7902_250212077047323_2,1
NSR:Quay:71412,ATB:ServiceJourney:311_241021121642475_7002,NSR:Quay:71412,ATB:ServiceJourney:340_241021121639262_7002,1
NSR:Quay:74648,ATB:ServiceJourney:311_241021121642474_7010,NSR:Quay:74648,ATB:ServiceJourney:310_241021121639196_7010,1
NSR:Quay:74982,ATB:ServiceJourney:1_250131110658014_6165,NSR:Quay:74982,ATB:ServiceJourney:44_250131110663475_6044,1
NSR:Quay:105741,ATB:ServiceJourney:5110_241205091487862_2,NSR:Quay:105741,ATB:ServiceJourney:505_241205091487863_1,1
NSR:Quay:77692,ATB:ServiceJourney:7811_241205091486992_1,NSR:Quay:77692,ATB:ServiceJourney:695_241205091486200_17,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577176_6033,NSR:Quay:72888,ATB:ServiceJourney:82_241107118767622_6036,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577172_6017,NSR:Quay:72888,ATB:ServiceJourney:82_241107118767432_6020,1
NSR:Quay:74648,ATB:ServiceJourney:311_241021121642503_6014,NSR:Quay:74648,ATB:ServiceJourney:310_241021121639189_6012,1
NSR:Quay:74982,ATB:ServiceJourney:1_250113084172076_7031,NSR:Quay:74982,ATB:ServiceJourney:44_250113084172291_7008,1
NSR:Quay:74804,ATB:ServiceJourney:470_250315139697099_9,NSR:Quay:74804,ATB:ServiceJourney:310_241021121639622_77,1
NSR:Quay:74192,ATB:ServiceJourney:72_240516085572632_32,NSR:Quay:74192,ATB:ServiceJourney:73_240516085572764_21,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577621_6075,NSR:Quay:75658,ATB:ServiceJourney:79_241113103921670_6028,1
NSR:Quay:73032,ATB:ServiceJourney:3_250129115075410_7034,NSR:Quay:73032,ATB:ServiceJourney:42_250303120842810_7048,1
NSR:Quay:72946,ATB:ServiceJourney:1_250131110658347_218,NSR:Quay:72946,ATB:ServiceJourney:46_240516085572913_86,1
NSR:Quay:75658,ATB:ServiceJourney:1_250131110658058_7063,NSR:Quay:75658,ATB:ServiceJourney:79_250131110663316_7028,1
NSR:Quay:74192,ATB:ServiceJourney:72_250228142139509_26,NSR:Quay:74192,ATB:ServiceJourney:73_240516085572763_19,1
NSR:Quay:75607,ATB:ServiceJourney:1_250131110658305_62,NSR:Quay:75607,ATB:ServiceJourney:72_250228142139044_16,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085377471_47,NSR:Quay:72888,ATB:ServiceJourney:82_250203085193184_55,1
NSR:Quay:76289,ATB:ServiceJourney:783_241205091487792_1,NSR:Quay:76289,ATB:ServiceJourney:782_241205091486071_1,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577731_118,NSR:Quay:72946,ATB:ServiceJourney:77_241111133697340_6008,1
NSR:Quay:71348,ATB:ServiceJourney:5904_250212077046044_4,NSR:Quay:71348,ATB:ServiceJourney:595_250212077046296_7,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577807_230,NSR:Quay:72946,ATB:ServiceJourney:77_241111133697274_38,1
NSR:Quay:74037,ATB:ServiceJourney:75_250113084170655_36,NSR:Quay:74037,ATB:ServiceJourney:77_250113084169247_25,1
NSR:Quay:77902,ATB:ServiceJourney:7410_250212077045920_2,NSR:Quay:77902,ATB:ServiceJourney:680_250212077047484_6,1
NSR:Quay:76862,ATB:ServiceJourney:615_241021121639786_2,NSR:Quay:76853,ATB:ServiceJourney:611_241205091486053_1,1
NSR:Quay:71638,ATB:ServiceJourney:5522_241205091488681_11,NSR:Quay:71638,ATB:ServiceJourney:452_241205091488553_4,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577459_7069,NSR:Quay:74982,ATB:ServiceJourney:44_241113104123281_7026,1
NSR:Quay:74982,ATB:ServiceJourney:1_250131110658011_6155,NSR:Quay:74982,ATB:ServiceJourney:44_250131110663474_6042,1
NSR:Quay:71422,ATB:ServiceJourney:340_241021121639273_27,NSR:Quay:71422,ATB:ServiceJourney:311_241021121642575_65,1
NSR:Quay:73032,ATB:ServiceJourney:3_250113084171247_7094,NSR:Quay:73032,ATB:ServiceJourney:42_250113084169113_7061,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577824_6016,NSR:Quay:72946,ATB:ServiceJourney:46_240516085572923_6012,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084167282_56,NSR:Quay:72946,ATB:ServiceJourney:46_250113084171452_24,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084167349_6030,NSR:Quay:72946,ATB:ServiceJourney:46_250113084172335_6012,1
NSR:Quay:75607,ATB:ServiceJourney:1_250131110658414_240,NSR:Quay:75607,ATB:ServiceJourney:72_250228142138797_80,1
NSR:Quay:75172,ATB:ServiceJourney:76_250113084170596_11,NSR:Quay:75172,ATB:ServiceJourney:75_250113084170674_45,1
NSR:Quay:74037,ATB:ServiceJourney:77_241111133697171_2,NSR:Quay:74037,ATB:ServiceJourney:75_250131110663143_7,1
NSR:Quay:75658,ATB:ServiceJourney:1_250131110657992_6007,NSR:Quay:75658,ATB:ServiceJourney:14_250131110657158_6007,1
NSR:Quay:75172,ATB:ServiceJourney:75_241111133505726_12,NSR:Quay:75172,ATB:ServiceJourney:76_241007087179346_6,1
NSR:Quay:103021,ATB:ServiceJourney:7205_241205091486870_1,NSR:Quay:103021,ATB:ServiceJourney:7204_241205091486865_2,1
NSR:Quay:72946,ATB:ServiceJourney:1_250131110658285_144,NSR:Quay:72946,ATB:ServiceJourney:78_250131110656292_68,1
NSR:Quay:71209,ATB:ServiceJourney:2_250120155261420_7064,NSR:Quay:71209,ATB:ServiceJourney:40_250204177717183_7027,1
NSR:Quay:77729,ATB:ServiceJourney:7415_241205091486698_4,NSR:Quay:77729,ATB:ServiceJourney:7417_241205091488233_112,
NSR:Quay:71982,ATB:ServiceJourney:1_250113084167329_94,NSR:Quay:71982,ATB:ServiceJourney:74_250113084169175_26,1
NSR:Quay:71982,ATB:ServiceJourney:1_250113084172004_7028,NSR:Quay:71982,ATB:ServiceJourney:74_250113084169185_7004,1
NSR:Quay:75607,ATB:ServiceJourney:1_250113084167323_6034,NSR:Quay:75607,ATB:ServiceJourney:72_250211086494173_6018,1
NSR:Quay:75607,ATB:ServiceJourney:1_250131110658391_6120,NSR:Quay:75607,ATB:ServiceJourney:72_250228142139182_6044,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085379944_7005,NSR:Quay:72888,ATB:ServiceJourney:82_250203085186392_7006,1
NSR:Quay:78617,ATB:ServiceJourney:635_241205091488262_13,NSR:Quay:78617,ATB:ServiceJourney:7509_241205091487050_2,1
NSR:Quay:75607,ATB:ServiceJourney:1_250131110658475_7050,NSR:Quay:75607,ATB:ServiceJourney:72_250228142139320_7014,1
NSR:Quay:77344,ATB:ServiceJourney:7711_241205091487993_6,NSR:Quay:77344,ATB:ServiceJourney:7705_241205091487961_2,1
NSR:Quay:71209,ATB:ServiceJourney:2_250131110662424_7102,NSR:Quay:71209,ATB:ServiceJourney:40_241009102866044_7091,1
